"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"41.177.26.176","34597","41.177.202.202","53","2","407","1","90","1","317","102.461404000","0.0002","N/A","N/A"
"41.177.26.176","34632","41.177.202.202","53","2","367","1","89","1","278","104.512124000","0.0002","N/A","N/A"
"41.177.26.214","54808","41.177.202.202","53","2","348","1","90","1","258","167.199294000","0.0002","N/A","N/A"
"41.177.98.57","37870","41.177.202.202","53","2","392","1","99","1","293","186.518717000","0.0002","N/A","N/A"
"41.177.98.57","37898","41.177.202.202","53","2","397","1","90","1","307","187.026709000","0.0002","N/A","N/A"
"41.177.98.57","38712","41.177.202.202","53","2","390","1","98","1","292","206.692710000","0.0002","N/A","N/A"
"41.177.98.57","39111","41.177.202.202","53","2","392","1","99","1","293","214.153276000","0.0002","N/A","N/A"
"41.177.26.176","35757","41.177.202.202","53","2","404","1","89","1","315","136.960267000","0.0002","N/A","N/A"
"41.177.26.176","36157","41.177.202.202","53","2","404","1","89","1","315","145.686073000","0.0002","N/A","N/A"
"41.177.98.57","37967","41.177.202.202","53","2","404","1","89","1","315","189.499307000","0.0002","N/A","N/A"
"41.177.98.57","38559","41.177.202.202","53","2","346","1","90","1","256","204.019983000","0.0002","N/A","N/A"
"41.177.98.98","123","41.177.108.224","123","2","188","1","94","1","94","205.680795000","0.0002","N/A","N/A"
"41.177.98.57","38670","41.177.202.202","53","2","404","1","89","1","315","206.209543000","0.0002","N/A","N/A"
"41.177.98.57","39047","41.177.202.202","53","2","319","1","87","1","232","212.766440000","0.0002","N/A","N/A"
"41.177.98.57","39475","41.177.202.202","53","2","319","1","87","1","232","226.015179000","0.0002","N/A","N/A"
"41.177.98.57","39672","41.177.202.202","53","2","319","1","87","1","232","233.080875000","0.0002","N/A","N/A"
"41.177.98.57","63169","41.177.202.202","53","2","407","1","90","1","317","5.920947000","0.0002","N/A","N/A"
"41.177.98.57","62927","41.177.202.202","53","2","376","1","91","1","285","1.389823000","0.0002","N/A","N/A"
"41.177.98.57","63890","41.177.202.202","53","2","404","1","89","1","315","22.987182000","0.0002","N/A","N/A"
"41.177.98.57","64114","41.177.202.202","53","2","404","1","89","1","315","27.614577000","0.0002","N/A","N/A"
"41.177.26.214","54163","41.177.202.202","53","2","348","1","90","1","258","28.827656000","0.0002","N/A","N/A"
"41.177.26.176","65062","41.177.202.202","53","2","407","1","90","1","317","51.085218000","0.0002","N/A","N/A"
"41.177.26.176","33432","41.177.202.202","53","2","407","1","90","1","317","70.067640000","0.0002","N/A","N/A"
"41.177.26.176","33942","41.177.202.202","53","2","346","1","90","1","256","85.417202000","0.0002","N/A","N/A"
"41.177.26.176","34833","41.177.202.202","53","2","397","1","90","1","307","112.550545000","0.0002","N/A","N/A"
"41.177.26.176","36616","41.177.202.202","53","2","346","1","90","1","256","156.130662000","0.0002","N/A","N/A"
"41.177.26.176","37117","41.177.202.202","53","2","404","1","89","1","315","171.801061000","0.0002","N/A","N/A"
"41.177.98.57","37129","41.177.202.202","53","2","404","1","89","1","315","172.527600000","0.0002","N/A","N/A"
"41.177.98.57","37532","41.177.202.202","53","2","404","1","89","1","315","180.102573000","0.0002","N/A","N/A"
"41.177.98.57","39038","41.177.202.202","53","2","367","1","89","1","278","212.535189000","0.0002","N/A","N/A"
"41.177.26.176","36508","41.177.202.202","53","2","370","1","90","1","280","153.821635000","0.0002","N/A","N/A"
"41.177.98.57","37632","41.177.202.202","53","2","376","1","91","1","285","182.228707000","0.0002","N/A","N/A"
"41.177.98.57","38832","41.177.202.202","53","2","392","1","99","1","293","208.955120000","0.0002","N/A","N/A"
"41.177.98.57","38837","41.177.202.202","53","2","404","1","89","1","315","209.041531000","0.0002","N/A","N/A"
"41.177.98.57","63765","41.177.202.202","53","2","319","1","87","1","232","20.362212000","0.0002","N/A","N/A"
"41.177.98.57","64345","41.177.202.202","53","2","390","1","98","1","292","32.112559000","0.0002","N/A","N/A"
"41.177.26.176","64981","41.177.202.202","53","2","346","1","90","1","256","48.325039000","0.0002","N/A","N/A"
"41.177.26.176","123","41.177.108.224","123","2","188","1","94","1","94","49.294360000","0.0002","N/A","N/A"
"41.177.26.214","54321","41.177.202.202","53","2","348","1","90","1","258","68.074424000","0.0002","N/A","N/A"
"41.177.26.176","33635","41.177.202.202","53","2","346","1","90","1","256","76.632340000","0.0002","N/A","N/A"
"41.177.26.176","33649","41.177.202.202","53","2","407","1","90","1","317","77.569193000","0.0002","N/A","N/A"
"41.177.26.176","34050","41.177.202.202","53","2","319","1","87","1","232","87.668581000","0.0002","N/A","N/A"
"41.177.26.176","34116","41.177.202.202","53","2","346","1","90","1","256","88.919946000","0.0002","N/A","N/A"
"41.177.26.176","34646","41.177.202.202","53","2","346","1","90","1","256","104.642171000","0.0002","N/A","N/A"
"41.177.26.176","34671","41.177.202.202","53","2","319","1","87","1","232","106.007496000","0.0002","N/A","N/A"
"41.177.26.176","32789","41.177.202.202","53","2","407","1","90","1","317","59.731520000","0.0002","N/A","N/A"
"41.177.26.176","35446","41.177.202.202","53","2","351","1","96","1","255","128.507407000","0.0002","N/A","N/A"
"41.177.26.176","36535","41.177.202.202","53","2","404","1","89","1","315","154.740755000","0.0002","N/A","N/A"
"41.177.98.57","38007","41.177.202.202","53","2","319","1","87","1","232","191.271160000","0.0002","N/A","N/A"
"41.177.98.57","39571","41.177.202.202","53","2","404","1","89","1","315","229.730736000","0.0002","N/A","N/A"
"41.177.26.176","36060","41.177.202.202","53","2","390","1","98","1","292","143.506723000","0.0002","N/A","N/A"
"41.177.26.214","54976","41.177.202.202","53","2","259","1","103","1","156","200.885169000","0.0002","N/A","N/A"
"41.177.98.57","38855","41.177.202.202","53","2","397","1","90","1","307","209.714522000","0.0002","N/A","N/A"
"41.177.98.57","64344","41.177.202.202","53","2","404","1","89","1","315","32.111866000","0.0002","N/A","N/A"
"41.177.98.57","64713","41.177.202.202","53","2","407","1","90","1","317","40.533488000","0.0002","N/A","N/A"
"41.177.98.57","64962","41.177.202.202","53","2","319","1","87","1","232","48.265404000","0.0002","N/A","N/A"
"41.177.26.176","32785","41.177.202.202","53","2","346","1","90","1","256","59.546009000","0.0002","N/A","N/A"
"41.177.26.176","32895","41.177.202.202","53","2","346","1","90","1","256","61.611039000","0.0002","N/A","N/A"
"41.177.98.205","123","41.177.108.224","123","2","188","1","94","1","94","70.657309000","0.0002","N/A","N/A"
"41.177.98.98","45060","41.177.202.202","53","2","356","1","86","1","270","111.567635000","0.0002","N/A","N/A"
"41.177.98.57","63354","41.177.202.202","53","2","319","1","87","1","232","10.676191000","0.0002","N/A","N/A"
"41.177.98.57","64064","41.177.202.202","53","2","404","1","90","1","314","26.742427000","0.0002","N/A","N/A"
"41.177.98.57","64154","41.177.202.202","53","2","346","1","90","1","256","28.301951000","0.0002","N/A","N/A"
"41.177.98.57","64264","41.177.202.202","53","2","319","1","87","1","232","30.278183000","0.0002","N/A","N/A"
"41.177.26.176","65236","41.177.202.202","53","2","407","1","90","1","317","54.548468000","0.0002","N/A","N/A"
"41.177.26.176","32823","41.177.202.202","53","2","392","1","99","1","293","60.446013000","0.0002","N/A","N/A"
"41.177.26.176","35870","41.177.202.202","53","2","319","1","87","1","232","139.236846000","0.0002","N/A","N/A"
"41.177.26.176","36154","41.177.202.202","53","2","404","1","89","1","315","145.349106000","0.0002","N/A","N/A"
"41.177.98.57","38414","41.177.202.202","53","2","404","1","89","1","315","201.643617000","0.0002","N/A","N/A"
"41.177.98.57","38787","41.177.202.202","53","2","390","1","98","1","292","208.235329000","0.0002","N/A","N/A"
"41.177.98.57","38858","41.177.202.202","53","2","407","1","90","1","317","209.719491000","0.0002","N/A","N/A"
"41.177.98.57","39229","41.177.202.202","53","2","390","1","98","1","292","217.406596000","0.0002","N/A","N/A"
"41.177.26.176","35561","41.177.202.202","53","2","397","1","89","1","308","131.219316000","0.0002","N/A","N/A"
"41.177.98.57","37530","41.177.202.202","53","2","392","1","99","1","293","180.073648000","0.0002","N/A","N/A"
"41.177.98.57","38800","41.177.202.202","53","2","404","1","89","1","315","208.567266000","0.0002","N/A","N/A"
"41.177.98.57","39560","41.177.202.202","53","2","390","1","98","1","292","229.344825000","0.0002","N/A","N/A"
"41.177.98.57","39604","41.177.202.202","53","2","407","1","90","1","317","231.044189000","0.0002","N/A","N/A"
"41.177.26.176","33382","41.177.202.202","53","2","404","1","89","1","315","67.971718000","0.0002","N/A","N/A"
"41.177.26.176","34398","41.177.202.202","53","2","407","1","90","1","317","95.215419000","0.0002","N/A","N/A"
"41.177.26.176","34493","41.177.202.202","53","2","407","1","90","1","317","96.893255000","0.0002","N/A","N/A"
"41.177.26.176","35021","41.177.202.202","53","2","404","1","89","1","315","116.914541000","0.0002","N/A","N/A"
"41.177.98.57","63427","41.177.202.202","53","2","451","1","91","1","360","13.019721000","0.0002","N/A","N/A"
"41.177.98.57","63976","41.177.202.202","53","2","404","1","89","1","315","24.956611000","0.0002","N/A","N/A"
"41.177.98.57","64470","41.177.202.202","53","2","248","1","90","1","158","34.425721000","0.0002","N/A","N/A"
"41.177.26.176","65432","41.177.202.202","53","2","392","1","99","1","293","57.358294000","0.0002","N/A","N/A"
"41.177.26.176","33436","41.177.202.202","53","2","404","1","89","1","315","70.458483000","0.0002","N/A","N/A"
"41.177.26.176","33742","41.177.202.202","53","2","319","1","87","1","232","80.604347000","0.0002","N/A","N/A"
"41.177.26.176","33751","41.177.202.202","53","2","397","1","90","1","307","80.967454000","0.0002","N/A","N/A"
"41.177.26.176","36160","41.177.202.202","53","2","404","1","89","1","315","145.698578000","0.0002","N/A","N/A"
"41.177.26.176","36211","41.177.202.202","53","2","404","1","89","1","315","147.083501000","0.0002","N/A","N/A"
"41.177.26.176","36562","41.177.202.202","53","2","346","1","90","1","256","155.024791000","0.0002","N/A","N/A"
"41.177.26.176","37283","41.177.202.202","53","2","392","1","99","1","293","175.538271000","0.0002","N/A","N/A"
"41.177.26.176","37321","41.177.202.202","53","2","407","1","90","1","317","176.322713000","0.0002","N/A","N/A"
"41.177.98.57","38195","41.177.202.202","53","2","397","1","90","1","307","196.573804000","0.0002","N/A","N/A"
"41.177.98.156","55029","41.177.202.202","53","2","437","1","91","1","346","205.187677000","0.0002","N/A","N/A"
"41.177.98.57","38798","41.177.202.202","53","2","404","1","89","1","315","208.565658000","0.0002","N/A","N/A"
"41.177.98.57","39277","41.177.202.202","53","2","397","1","90","1","307","218.854353000","0.0002","N/A","N/A"
"41.177.98.57","39463","41.177.202.202","53","2","407","1","90","1","317","225.739646000","0.0002","N/A","N/A"
"41.177.98.57","38565","41.177.202.202","53","2","319","1","87","1","232","204.061615000","0.0002","N/A","N/A"
"41.177.98.57","38609","41.177.202.202","53","2","404","1","89","1","315","204.982692000","0.0002","N/A","N/A"
"41.177.98.57","38735","41.177.202.202","53","2","407","1","90","1","317","207.318594000","0.0002","N/A","N/A"
"41.177.98.57","38869","41.177.202.202","53","2","390","1","98","1","292","209.953028000","0.0002","N/A","N/A"
"41.177.98.57","39056","41.177.202.202","53","2","404","1","89","1","315","212.875984000","0.0002","N/A","N/A"
"41.177.98.57","39231","41.177.202.202","53","2","392","1","99","1","293","217.430616000","0.0002","N/A","N/A"
"244.3.153.0","138","244.3.153.91","138","3","660","3","660","0","0","231.802655000","0.0002","29010989.01","N/A"
"41.177.26.176","33638","41.177.202.202","53","2","404","1","89","1","315","77.100956000","0.0002","N/A","N/A"
"41.177.26.176","34976","41.177.202.202","53","2","407","1","90","1","317","115.155836000","0.0002","N/A","N/A"
"41.177.98.57","63559","41.177.202.202","53","2","404","1","89","1","315","17.392763000","0.0002","N/A","N/A"
"41.177.98.57","64479","41.177.202.202","53","2","323","1","90","1","233","34.592687000","0.0002","N/A","N/A"
"41.177.98.57","64675","41.177.202.202","53","2","390","1","98","1","292","40.137966000","0.0002","N/A","N/A"
"41.177.26.176","65530","41.177.202.202","53","2","407","1","90","1","317","59.121980000","0.0002","N/A","N/A"
"41.177.26.176","32801","41.177.202.202","53","2","319","1","87","1","232","59.952405000","0.0002","N/A","N/A"
"41.177.98.57","63568","41.177.202.202","53","2","319","1","87","1","232","17.477141000","0.0002","N/A","N/A"
"41.177.98.57","63826","41.177.202.202","53","2","319","1","87","1","232","21.426323000","0.0002","N/A","N/A"
"41.177.98.57","64717","41.177.202.202","53","2","370","1","90","1","280","40.550687000","0.0002","N/A","N/A"
"41.177.26.176","64938","41.177.202.202","53","2","407","1","90","1","317","47.698534000","0.0002","N/A","N/A"
"41.177.26.176","65194","41.177.202.202","53","2","407","1","90","1","317","53.584200000","0.0002","N/A","N/A"
"41.177.26.176","32994","41.177.202.202","53","2","407","1","90","1","317","63.310008000","0.0002","N/A","N/A"
"41.177.26.176","33856","41.177.202.202","53","2","407","1","90","1","317","83.647671000","0.0002","N/A","N/A"
"41.177.26.176","34814","41.177.202.202","53","2","390","1","98","1","292","112.050503000","0.0002","N/A","N/A"
"41.177.98.156","54628","41.177.202.202","53","2","427","1","106","1","321","117.419014000","0.0002","N/A","N/A"
"41.177.26.176","35172","41.177.202.202","53","2","407","1","90","1","317","121.895463000","0.0002","N/A","N/A"
"41.177.26.176","35630","41.177.202.202","53","2","392","1","99","1","293","132.902854000","0.0002","N/A","N/A"
"41.177.26.176","36210","41.177.202.202","53","2","390","1","98","1","292","146.752519000","0.0002","N/A","N/A"
"41.177.26.176","36421","41.177.202.202","53","2","407","1","90","1","317","151.662051000","0.0002","N/A","N/A"
"41.177.26.176","36456","41.177.202.202","53","2","404","1","89","1","315","152.655070000","0.0002","N/A","N/A"
"41.177.26.176","36460","41.177.202.202","53","2","346","1","90","1","256","152.658026000","0.0002","N/A","N/A"
"41.177.98.43","123","41.177.108.224","123","2","188","1","94","1","94","186.547424000","0.0002","N/A","N/A"
"41.177.98.57","37895","41.177.202.202","53","2","407","1","90","1","317","186.889138000","0.0002","N/A","N/A"
"41.177.98.57","37905","41.177.202.202","53","2","390","1","98","1","292","187.296206000","0.0002","N/A","N/A"
"41.177.98.57","38162","41.177.202.202","53","2","404","1","89","1","315","195.219750000","0.0002","N/A","N/A"
"41.177.98.57","38472","41.177.202.202","53","2","404","1","89","1","315","202.757645000","0.0002","N/A","N/A"
"41.177.98.57","38915","41.177.202.202","53","2","397","1","90","1","307","210.369394000","0.0002","N/A","N/A"
"41.177.98.57","38918","41.177.202.202","53","2","404","1","89","1","315","210.374763000","0.0002","N/A","N/A"
"41.177.98.57","39224","41.177.202.202","53","2","404","1","89","1","315","217.336250000","0.0002","N/A","N/A"
"41.177.26.176","36136","41.177.202.202","53","2","404","1","89","1","315","145.007052000","0.0002","N/A","N/A"
"41.177.26.214","54397","41.177.202.202","53","2","236","1","89","1","147","72.410890000","0.0002","N/A","N/A"
"244.3.41.71","138","244.3.41.91","138","4","1014","4","1014","0","0","105.631205000","0.0002","44817679.56","N/A"
"41.177.26.176","34878","41.177.202.202","53","2","319","1","87","1","232","113.481614000","0.0002","N/A","N/A"
"41.177.26.176","65033","41.177.202.202","53","2","392","1","99","1","293","50.016833000","0.0002","N/A","N/A"
"41.177.98.57","63694","41.177.202.202","53","2","319","1","87","1","232","19.559181000","0.0002","N/A","N/A"
"41.177.98.57","63835","41.177.202.202","53","2","248","1","90","1","158","21.490208000","0.0002","N/A","N/A"
"41.177.98.57","64119","41.177.202.202","53","2","390","1","98","1","292","27.648576000","0.0002","N/A","N/A"
"41.177.98.57","64144","41.177.202.202","53","2","404","1","89","1","315","28.268203000","0.0002","N/A","N/A"
"41.177.98.57","63016","41.177.202.202","53","2","407","1","90","1","317","2.709587000","0.0002","N/A","N/A"
"41.177.98.57","63418","41.177.202.202","53","2","319","1","87","1","232","12.661637000","0.0002","N/A","N/A"
"41.177.98.57","64397","41.177.202.202","53","2","451","1","91","1","360","33.033692000","0.0002","N/A","N/A"
"41.177.98.57","64720","41.177.202.202","53","2","353","1","97","1","256","40.552433000","0.0002","N/A","N/A"
"41.177.26.176","32786","41.177.202.202","53","2","407","1","90","1","317","59.635882000","0.0002","N/A","N/A"
