"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"77.197.210.123","39096","41.177.26.176","80","19","12928","8","862","11","12066","7.058723000","0.6430","10723.94","150110.33"
"77.197.128.13","42752","41.177.26.176","80","19","13099","8","825","11","12274","133.407811000","0.6428","10267.80","152760.02"
"77.197.128.47","14155","41.177.26.176","80","20","12851","8","825","12","12026","111.700637000","0.6426","10270.46","149712.12"
"77.197.128.143","34015","41.177.26.91","80","25","19471","10","988","15","18483","132.551463000","0.6425","12301.37","230127.78"
"15.186.110.41","51526","244.3.210.197","80","29","17752","14","1505","15","16247","192.256213000","0.6424","18740.90","202314.60"
"77.197.128.139","27780","41.177.26.176","80","22","13115","9","890","13","12225","89.537106000","0.6424","11084.27","152252.97"
"77.197.210.198","43238","41.177.26.176","80","21","12620","9","875","12","11745","50.664059000","0.6423","10897.86","146280.41"
"77.197.128.41","64468","41.177.26.176","80","20","12588","8","825","12","11763","182.365214000","0.6423","10275.78","146513.94"
"77.197.217.20","32994","41.177.26.176","80","21","12670","8","816","13","11854","15.587436000","0.6422","10164.57","147660.27"
"77.197.128.13","52475","41.177.26.176","80","19","12512","8","816","11","11696","169.721056000","0.6421","10166.15","145714.82"
"77.197.128.55","4743","41.177.26.176","80","22","13047","8","862","14","12185","125.374353000","0.6420","10740.61","151826.42"
"77.197.128.55","62253","41.177.26.176","80","22","13378","9","879","13","12499","108.636320000","0.6420","10952.73","155743.02"
"77.197.128.94","35619","41.177.26.176","80","20","12667","8","811","12","11856","6.288885000","0.6420","10106.49","147746.60"
"77.197.217.224","1038","41.177.26.176","80","18","12413","7","751","11","11662","91.168677000","0.6419","9359.51","145340.34"
"77.197.128.106","44429","41.177.26.15","80","135","131811","45","2880","90","128931","0.034206000","0.6419","35893.67","1606877.13"
"77.197.217.218","61602","41.177.26.176","80","19","12622","7","751","12","11871","86.567834000","0.6417","9362.47","147991.85"
"77.197.217.218","41651","41.177.26.15","80","15","9397","7","805","8","8592","191.742847000","0.6417","10036.56","107123.15"
"77.197.128.41","24120","41.177.26.176","80","20","12600","8","825","12","11775","226.923723000","0.6414","10290.14","146868.29"
"77.197.128.18","26283","41.177.26.176","80","24","15778","10","953","14","14825","188.509972000","0.6413","11887.61","184925.31"
"77.197.128.46","29587","41.177.26.176","80","21","12928","8","860","13","12068","152.218141000","0.6413","10728.83","150552.89"
"242.161.82.241","59552","244.3.210.197","80","26","17667","11","1183","15","16484","151.969567000","0.6413","14758.47","205645.46"
"77.197.210.122","45493","41.177.26.176","80","21","12939","9","880","12","12059","59.551409000","0.6411","10980.48","150469.95"
"77.197.128.18","31453","41.177.26.176","80","20","13264","8","815","12","12449","145.614290000","0.6406","10177.34","155457.29"
"77.197.210.82","38672","41.177.26.176","80","20","12508","8","860","12","11648","134.508564000","0.6405","10740.97","145477.71"
"77.197.217.224","1962","41.177.26.176","80","20","12761","8","811","12","11950","95.638347000","0.6404","10131.01","149279.37"
"77.197.128.224","16210","41.177.26.176","80","21","13107","8","860","13","12247","180.806406000","0.6403","10745.28","153020.31"
"16.176.93.164","10372","244.3.160.239","80","19","8890","8","1594","11","7296","122.514558000","0.6401","19921.86","91185.61"
"77.197.217.20","59692","41.177.26.176","80","19","12913","7","759","12","12154","78.810532000","0.6401","9486.15","151903.40"
"77.197.128.118","45121","41.177.26.176","80","19","12630","8","816","11","11814","151.341534000","0.6401","10198.96","147660.00"
"168.223.67.89","2669","244.3.210.197","80","10","3597","7","1337","3","2260","17.916742000","0.6400","16712.19","28249.47"
"77.197.128.139","58181","41.177.26.176","80","19","13118","7","796","12","12322","20.785222000","0.6400","9950.62","154034.63"
"77.197.128.46","30409","41.177.26.176","80","22","13578","9","889","13","12689","156.888777000","0.6399","11114.84","158645.96"
"77.197.217.20","60283","41.177.26.176","80","22","13398","9","879","13","12519","81.818365000","0.6397","10991.83","156549.14"
"77.197.210.2","49535","41.177.26.176","80","19","13113","7","753","12","12360","79.132573000","0.6397","9416.68","154568.59"
"77.197.128.18","49299","41.177.26.176","80","18","13002","7","759","11","12243","231.886130000","0.6396","9493.37","153132.25"
"77.197.210.82","59289","41.177.26.176","80","20","13398","8","825","12","12573","186.011293000","0.6396","10319.34","157266.69"
"77.197.210.128","29777","41.177.26.176","80","20","12707","7","761","13","11946","39.873404000","0.6395","9520.31","149447.59"
"77.197.128.223","3754","41.177.26.176","80","20","13133","8","816","12","12317","174.231787000","0.6394","10209.01","154098.54"
"77.197.128.180","60459","41.177.26.176","80","22","12988","9","872","13","12116","53.174938000","0.6394","10910.69","151598.52"
"77.197.210.2","53695","41.177.26.176","80","22","13653","9","876","13","12777","89.506586000","0.6393","10962.11","159889.13"
"77.197.210.159","31839","41.177.26.176","80","18","12711","7","759","11","11952","93.767790000","0.6392","9499.58","149590.26"
"77.197.210.48","5850","41.177.26.176","80","20","13068","7","760","13","12308","62.252147000","0.6389","9515.76","154105.24"
"77.197.210.67","18124","41.177.26.176","80","19","12691","7","752","12","11939","56.028764000","0.6388","9418.23","149526.97"
"77.197.128.254","45111","41.177.26.176","80","19","12926","8","825","11","12101","75.381138000","0.6386","10334.83","151590.08"
"77.197.217.20","36038","41.177.26.176","80","19","12507","7","751","12","11756","22.169353000","0.6384","9410.41","147308.60"
"77.197.128.251","40624","41.177.26.176","80","21","12844","9","875","12","11969","14.609179000","0.6383","10966.17","150004.62"
"77.197.128.223","64478","41.177.26.176","80","19","12529","8","823","11","11706","170.451512000","0.6383","10314.77","146712.87"
"77.197.128.127","50217","41.177.26.176","80","21","13207","9","879","12","12328","35.095289000","0.6382","11018.40","154533.42"
"77.197.210.128","17237","41.177.26.176","80","20","13213","8","823","12","12390","2.274230000","0.6382","10316.98","155318.87"
"77.197.128.18","63212","41.177.26.176","80","22","13391","9","880","13","12511","145.601409000","0.6381","11031.99","156842.34"
"77.197.210.181","39071","41.177.26.176","80","19","12860","7","759","12","12101","1.796738000","0.6381","9515.94","151715.99"
"77.197.128.224","25008","41.177.26.176","80","21","12643","8","815","13","11828","189.043759000","0.6381","10218.15","148294.88"
"77.197.128.47","13383","41.177.26.176","80","22","13093","9","876","13","12217","109.906963000","0.6380","10983.55","153180.42"
"77.197.128.18","20823","41.177.26.176","80","20","12725","8","816","12","11909","176.812409000","0.6379","10233.39","149349.75"
"77.197.128.118","46487","41.177.26.176","80","19","13078","8","812","11","12266","156.693382000","0.6377","10186.11","153870.52"
"77.197.128.41","7346","41.177.26.176","80","19","12630","8","816","11","11814","192.807330000","0.6376","10238.67","148234.82"
"77.197.128.47","18100","41.177.26.176","80","20","13253","8","862","12","12391","119.878633000","0.6376","10816.02","155477.10"
"244.3.160.254","62152","41.177.26.211","2641","36","3056","18","1412","18","1644","116.058066000","0.6374","17721.27","20632.98"
"77.197.128.18","30760","41.177.26.176","80","22","12831","9","876","13","11955","193.557076000","0.6373","10996.08","150066.37"
"77.197.128.251","44061","41.177.26.176","80","22","13661","9","887","13","12774","22.377749000","0.6372","11136.87","160385.96"
"77.197.210.82","15866","41.177.26.15","80","28","20641","12","1071","16","19570","71.339207000","0.6372","13447.17","245715.36"
"242.161.82.241","53133","244.3.210.197","80","23","15270","10","1170","13","14100","105.991991000","0.6371","14692.63","177065.05"
"77.197.128.225","12119","41.177.26.176","80","20","13124","8","807","12","12317","212.792247000","0.6369","10137.09","154719.42"
"77.197.128.224","19224","41.177.26.176","80","21","13443","9","924","12","12519","183.131092000","0.6368","11607.99","157273.13"
"77.197.128.18","38306","41.177.26.176","80","21","12668","8","813","13","11855","218.597843000","0.6368","10214.31","148942.92"
"77.197.128.193","49770","41.177.26.176","80","19","12654","8","825","11","11829","224.199345000","0.6367","10365.33","148620.00"
"77.197.128.176","27118","41.177.26.176","80","22","13371","9","887","13","12484","26.063874000","0.6366","11145.95","156872.60"
"16.176.93.164","13487","244.3.160.239","80","10","2668","5","1512","5","1156","120.612787000","0.6366","19000.79","14527.06"
"77.197.128.223","65062","41.177.26.176","80","22","12733","9","889","13","11844","171.201868000","0.6366","11172.06","148843.52"
"77.197.128.180","12200","41.177.26.176","80","20","12755","8","860","12","11895","97.119014000","0.6366","10807.62","149484.44"
"77.197.128.224","33548","41.177.26.176","80","20","12787","8","812","12","11975","200.348701000","0.6364","10207.91","150541.59"
"77.197.128.13","61390","41.177.26.176","80","20","12693","8","816","12","11877","206.699615000","0.6362","10261.65","149359.83"
"77.197.128.225","5503","41.177.26.176","80","22","13004","9","879","13","12125","205.021223000","0.6361","11054.62","152488.39"
"77.197.210.181","38294","41.177.26.176","80","21","13044","8","823","13","12221","0.175613000","0.6361","10350.82","153702.73"
"77.197.128.13","46672","41.177.26.176","80","22","13458","9","926","13","12532","148.067269000","0.6360","11648.20","157640.67"
"77.197.210.67","19984","41.177.26.176","80","20","12709","8","825","12","11884","65.259108000","0.6360","10378.11","149495.09"
"77.197.128.12","34260","41.177.26.176","80","20","12973","8","823","12","12150","27.565334000","0.6358","10354.77","152868.17"
"77.197.128.55","21595","41.177.26.176","80","21","12935","8","815","13","12120","163.174007000","0.6358","10255.54","152511.82"
"77.197.128.41","25365","41.177.26.176","80","19","12526","7","751","12","11775","230.222917000","0.6357","9450.79","148179.84"
"77.197.128.12","37325","41.177.26.176","80","18","12861","7","748","11","12113","33.299277000","0.6356","9414.25","152452.99"
"77.197.128.167","57598","41.177.26.176","80","21","13057","9","880","12","12177","14.127739000","0.6355","11078.66","153300.94"
"77.197.128.41","16615","41.177.26.176","80","22","12919","9","876","13","12043","210.428699000","0.6355","11028.34","151614.44"
"41.177.92.61","2158","41.177.98.176","80","20","8596","10","5753","10","2843","230.281257000","0.6354","72430.15","35793.31"
"244.3.160.239","62193","94.2.202.203","80","71","60803","26","2552","45","58251","122.091972000","0.6352","32143.44","733694.09"
"77.197.128.46","29406","41.177.26.176","80","20","12885","8","815","12","12070","151.408499000","0.6351","10265.52","152030.43"
"77.197.128.13","42089","41.177.26.176","80","20","12761","9","924","11","11837","131.809553000","0.6351","11640.01","149115.58"
"77.197.128.46","24670","41.177.26.176","80","20","12715","9","889","11","11826","135.505846000","0.6350","11199.61","148983.81"
"77.197.210.249","14955","41.177.26.176","80","20","12982","8","823","12","12159","58.078831000","0.6349","10369.45","153198.24"
"77.197.210.198","49793","41.177.26.176","80","20","12576","8","815","12","11761","65.321117000","0.6349","10269.04","148189.21"
"77.197.128.41","63142","41.177.26.176","80","20","12714","9","888","11","11826","178.866253000","0.6349","11189.30","149014.32"
"77.197.210.123","38449","41.177.26.176","80","21","14178","8","823","13","13355","5.434773000","0.6347","10372.93","168323.80"
"15.186.110.41","36668","244.3.210.197","80","26","16743","13","1411","13","15332","47.537677000","0.6345","17789.49","193301.52"
"77.197.128.72","31260","41.177.26.176","80","20","12962","9","889","11","12073","162.427102000","0.6344","11210.52","152243.68"
"77.197.128.139","56593","41.177.26.176","80","20","12798","8","825","12","11973","17.305129000","0.6344","10403.86","150988.37"
"68.33.110.176","6511","244.3.160.239","80","91","64830","31","2955","60","61875","122.079397000","0.6343","37267.14","780339.85"
"77.197.128.12","34657","41.177.26.176","80","20","13431","9","924","11","12507","28.454701000","0.6343","11653.63","157740.16"
"244.3.160.239","62541","30.222.71.108","80","15","6981","8","1526","7","5455","197.229016000","0.6342","19250.94","68816.42"
"77.197.210.48","44125","41.177.26.176","80","22","13281","9","880","13","12401","6.146468000","0.6341","11103.10","156465.43"
"68.33.110.176","10758","244.3.160.239","80","84","62536","24","2376","60","60160","165.687514000","0.6340","29981.21","759120.31"
"77.197.128.223","28780","41.177.26.176","80","21","12624","9","877","12","11747","230.371988000","0.6338","11068.88","148262.44"
"77.197.128.18","62436","41.177.26.176","80","22","13256","9","887","13","12369","143.891246000","0.6338","11195.87","156123.73"
"77.197.128.142","28512","41.177.26.15","80","14","9337","6","742","8","8595","118.391038000","0.6337","9366.82","108501.15"
"77.197.128.18","31248","41.177.26.176","80","21","12738","8","816","13","11922","144.795592000","0.6336","10303.39","150535.53"
"77.197.128.12","30903","41.177.26.176","80","20","12997","9","880","11","12117","20.644059000","0.6335","11113.37","153023.58"
"77.197.217.224","34418","41.177.26.176","80","21","12966","9","926","12","12040","15.184613000","0.6334","11694.87","152058.60"
"77.197.210.2","56244","41.177.26.176","80","20","12709","7","744","13","11965","96.824310000","0.6334","9396.33","151111.63"
"77.197.128.167","61619","41.177.26.176","80","21","12744","8","812","13","11932","22.272412000","0.6332","10258.53","150744.83"
"77.197.128.72","35741","41.177.26.176","80","20","12696","9","880","11","11816","187.909636000","0.6332","11118.53","149291.59"
"77.197.128.92","19194","41.177.26.176","80","20","13154","9","872","11","12282","217.256431000","0.6332","11017.65","155182.05"
"77.197.128.55","23184","41.177.26.176","80","21","13233","8","816","13","12417","168.692163000","0.6329","10313.66","156942.05"
"77.197.210.198","24200","41.177.26.176","80","19","12795","8","860","11","11935","1.674246000","0.6328","10873.07","150895.45"
"77.197.217.218","60587","41.177.26.176","80","22","12975","9","879","13","12096","80.832866000","0.6326","11116.63","152976.92"
