"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"590545","134.314405","244.3.160.239","244.3.160.204","TCP","443","45525","64","0.000121000","1","134.314405000","Not set","Set","6024","443  >  45525 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"590548","134.316418","244.3.160.204","244.3.160.239","TCP","45527","80","64","0.000774000","1","134.316418000","Not set","Set","6026","45527  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"590551","134.316532","244.3.160.204","244.3.160.239","TCP","45527","80","64","0.000105000","1","134.316532000","Not set","Set","6026","45527  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"590553","134.316644","244.3.160.239","244.3.160.204","TCP","80","45527","64","0.000005000","1","134.316644000","Not set","Set","6026","80  >  45527 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"590557","134.316914","244.3.160.239","244.3.160.204","TCP","80","45527","64","0.000168000","1","134.316914000","Not set","Set","6026","80  >  45527 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"590693","134.376042","244.3.160.204","244.3.160.239","TCP","45527","80","64","0.000488000","2","134.376042000","Not set","Set","6026","45527  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"590768","134.403059","244.3.160.239","244.3.160.204","TCP","443","45525","64","0.000005000","1","134.403059000","Not set","Set","6024","443  >  45525 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"590824","134.421086","244.3.160.204","244.3.160.239","TCP","45525","443","64","0.000358000","2","134.421086000","Not set","Set","6024","45525  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"596435","136.220918","244.3.160.204","244.3.160.239","TCP","45856","443","64","0.000224000","0","136.220918000","Set","Not set","6068","45856  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596436","136.221012","244.3.160.239","244.3.160.204","TCP","443","45856","64","0.000094000","0","136.221012000","Set","Set","6068","443  >  45856 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"596437","136.221177","244.3.160.204","244.3.160.239","TCP","45857","8080","64","0.000165000","0","136.221177000","Set","Not set","6069","45857  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596438","136.221247","244.3.160.239","244.3.160.204","TCP","8080","45857","64","0.000070000","1","136.221247000","Not set","Set","6069","8080  >  45857 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596439","136.221433","244.3.160.204","244.3.160.239","TCP","45858","80","64","0.000186000","0","136.221433000","Set","Not set","6070","45858  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596440","136.221521","244.3.160.239","244.3.160.204","TCP","80","45858","64","0.000088000","0","136.221521000","Set","Set","6070","80  >  45858 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"596751","136.317925","244.3.160.204","244.3.160.239","TCP","45856","443","64","0.001128000","1","136.317925000","Not set","Set","6068","45856  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"596752","136.318068","244.3.160.204","244.3.160.239","TCP","45856","443","64","0.000143000","1","136.318068000","Not set","Set","6068","45856  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"596753","136.318149","244.3.160.239","244.3.160.204","TCP","443","45856","64","0.000081000","1","136.318149000","Not set","Set","6068","443  >  45856 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"596762","136.319482","244.3.160.204","244.3.160.239","TCP","45858","80","64","0.000631000","1","136.319482000","Not set","Set","6070","45858  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"596763","136.319620","244.3.160.204","244.3.160.239","TCP","45858","80","64","0.000138000","1","136.319620000","Not set","Set","6070","45858  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"596764","136.319710","244.3.160.239","244.3.160.204","TCP","80","45858","64","0.000090000","1","136.319710000","Not set","Set","6070","80  >  45858 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"596767","136.320123","244.3.160.239","244.3.160.204","TCP","80","45858","64","0.000258000","1","136.320123000","Not set","Set","6070","80  >  45858 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"596849","136.352978","244.3.160.239","244.3.160.204","TCP","443","45856","64","0.001142000","1","136.352978000","Not set","Set","6068","443  >  45856 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"596937","136.382503","244.3.160.204","244.3.160.239","TCP","45858","80","64","0.000107000","2","136.382503000","Not set","Set","6070","45858  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"597032","136.411444","244.3.160.204","244.3.160.239","TCP","45856","443","64","0.001203000","2","136.411444000","Not set","Set","6068","45856  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"604656","138.220493","244.3.160.204","244.3.160.239","TCP","46190","443","64","0.000198000","0","138.220493000","Set","Not set","6127","46190  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604658","138.220588","244.3.160.239","244.3.160.204","TCP","443","46190","64","0.000024000","0","138.220588000","Set","Set","6127","443  >  46190 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"604660","138.220750","244.3.160.204","244.3.160.239","TCP","46191","8080","64","0.000069000","0","138.220750000","Set","Not set","6128","46191  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604661","138.220822","244.3.160.239","244.3.160.204","TCP","8080","46191","64","0.000072000","1","138.220822000","Not set","Set","6128","8080  >  46191 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604662","138.221040","244.3.160.204","244.3.160.239","TCP","46192","80","64","0.000218000","0","138.221040000","Set","Not set","6129","46192  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604663","138.221132","244.3.160.239","244.3.160.204","TCP","80","46192","64","0.000092000","0","138.221132000","Set","Set","6129","80  >  46192 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"604993","138.319170","244.3.160.204","244.3.160.239","TCP","46190","443","64","0.000134000","1","138.319170000","Not set","Set","6127","46190  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"604996","138.319334","244.3.160.204","244.3.160.239","TCP","46190","443","64","0.000027000","1","138.319334000","Not set","Set","6127","46190  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"604997","138.319410","244.3.160.239","244.3.160.204","TCP","443","46190","64","0.000076000","1","138.319410000","Not set","Set","6127","443  >  46190 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"605005","138.320788","244.3.160.204","244.3.160.239","TCP","46192","80","64","0.000413000","1","138.320788000","Not set","Set","6129","46192  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"605006","138.320893","244.3.160.204","244.3.160.239","TCP","46192","80","64","0.000105000","1","138.320893000","Not set","Set","6129","46192  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"605007","138.320967","244.3.160.239","244.3.160.204","TCP","80","46192","64","0.000074000","1","138.320967000","Not set","Set","6129","80  >  46192 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"605013","138.322750","244.3.160.239","244.3.160.204","TCP","80","46192","64","0.000239000","1","138.322750000","Not set","Set","6129","80  >  46192 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"605277","138.385699","244.3.160.204","244.3.160.239","TCP","46192","80","64","0.000044000","2","138.385699000","Not set","Set","6129","46192  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"605418","138.423085","244.3.160.239","244.3.160.204","TCP","443","46190","64","0.000422000","1","138.423085000","Not set","Set","6127","443  >  46190 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"605453","138.432961","244.3.160.204","244.3.160.239","TCP","46190","443","64","0.000134000","2","138.432961000","Not set","Set","6127","46190  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"613388","140.221045","244.3.160.204","244.3.160.239","TCP","46526","443","64","0.000049000","0","140.221045000","Set","Not set","6234","46526  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613390","140.221141","244.3.160.239","244.3.160.204","TCP","443","46526","64","0.000029000","0","140.221141000","Set","Set","6234","443  >  46526 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"613391","140.221344","244.3.160.204","244.3.160.239","TCP","46527","8080","64","0.000203000","0","140.221344000","Set","Not set","6235","46527  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613393","140.221413","244.3.160.239","244.3.160.204","TCP","8080","46527","64","0.000042000","1","140.221413000","Not set","Set","6235","8080  >  46527 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"613396","140.221609","244.3.160.204","244.3.160.239","TCP","46528","80","64","0.000050000","0","140.221609000","Set","Not set","6236","46528  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613398","140.221699","244.3.160.239","244.3.160.204","TCP","80","46528","64","0.000085000","0","140.221699000","Set","Set","6236","80  >  46528 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"613822","140.316667","244.3.160.204","244.3.160.239","TCP","46526","443","64","0.000669000","1","140.316667000","Not set","Set","6234","46526  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613823","140.316795","244.3.160.204","244.3.160.239","TCP","46526","443","64","0.000128000","1","140.316795000","Not set","Set","6234","46526  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613824","140.316881","244.3.160.239","244.3.160.204","TCP","443","46526","64","0.000086000","1","140.316881000","Not set","Set","6234","443  >  46526 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"613835","140.318557","244.3.160.204","244.3.160.239","TCP","46528","80","64","0.000024000","1","140.318557000","Not set","Set","6236","46528  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613836","140.318697","244.3.160.204","244.3.160.239","TCP","46528","80","64","0.000140000","1","140.318697000","Not set","Set","6236","46528  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613837","140.318775","244.3.160.239","244.3.160.204","TCP","80","46528","64","0.000078000","1","140.318775000","Not set","Set","6236","80  >  46528 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"613838","140.319202","244.3.160.239","244.3.160.204","TCP","80","46528","64","0.000427000","1","140.319202000","Not set","Set","6236","80  >  46528 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"614037","140.379225","244.3.160.204","244.3.160.239","TCP","46528","80","64","0.000214000","2","140.379225000","Not set","Set","6236","46528  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"614085","140.392961","244.3.160.239","244.3.160.204","TCP","443","46526","64","0.000057000","1","140.392961000","Not set","Set","6234","443  >  46526 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"614209","140.419808","244.3.160.204","244.3.160.239","TCP","46526","443","64","0.000952000","2","140.419808000","Not set","Set","6234","46526  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"620670","142.221608","244.3.160.204","244.3.160.239","TCP","46857","443","64","0.000219000","0","142.221608000","Set","Not set","6291","46857  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620671","142.221713","244.3.160.239","244.3.160.204","TCP","443","46857","64","0.000105000","0","142.221713000","Set","Set","6291","443  >  46857 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"620672","142.221873","244.3.160.204","244.3.160.239","TCP","46858","8080","64","0.000160000","0","142.221873000","Set","Not set","6292","46858  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620673","142.221944","244.3.160.239","244.3.160.204","TCP","8080","46858","64","0.000071000","1","142.221944000","Not set","Set","6292","8080  >  46858 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620676","142.222137","244.3.160.204","244.3.160.239","TCP","46859","80","64","0.000021000","0","142.222137000","Set","Not set","6293","46859  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620677","142.222235","244.3.160.239","244.3.160.204","TCP","80","46859","64","0.000098000","0","142.222235000","Set","Set","6293","80  >  46859 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"620969","142.318289","244.3.160.204","244.3.160.239","TCP","46857","443","64","0.000336000","1","142.318289000","Not set","Set","6291","46857  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"620973","142.318439","244.3.160.204","244.3.160.239","TCP","46857","443","64","0.000034000","1","142.318439000","Not set","Set","6291","46857  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"620974","142.318515","244.3.160.239","244.3.160.204","TCP","443","46857","64","0.000076000","1","142.318515000","Not set","Set","6291","443  >  46857 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"620981","142.320188","244.3.160.204","244.3.160.239","TCP","46859","80","64","0.000761000","1","142.320188000","Not set","Set","6293","46859  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"620983","142.320334","244.3.160.204","244.3.160.239","TCP","46859","80","64","0.000052000","1","142.320334000","Not set","Set","6293","46859  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"620985","142.320420","244.3.160.239","244.3.160.204","TCP","80","46859","64","0.000005000","1","142.320420000","Not set","Set","6293","80  >  46859 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"620986","142.320641","244.3.160.239","244.3.160.204","TCP","80","46859","64","0.000221000","1","142.320641000","Not set","Set","6293","80  >  46859 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"621094","142.372925","244.3.160.239","244.3.160.204","TCP","443","46857","64","0.000029000","1","142.372925000","Not set","Set","6291","443  >  46857 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"621107","142.380505","244.3.160.204","244.3.160.239","TCP","46859","80","64","0.000347000","2","142.380505000","Not set","Set","6293","46859  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"621179","142.417834","244.3.160.204","244.3.160.239","TCP","46857","443","64","0.000535000","2","142.417834000","Not set","Set","6291","46857  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"626467","144.220636","244.3.160.204","244.3.160.239","TCP","47196","443","64","0.000234000","0","144.220636000","Set","Not set","6356","47196  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626468","144.220733","244.3.160.239","244.3.160.204","TCP","443","47196","64","0.000097000","0","144.220733000","Set","Set","6356","443  >  47196 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"626469","144.220898","244.3.160.204","244.3.160.239","TCP","47197","8080","64","0.000165000","0","144.220898000","Set","Not set","6357","47197  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626470","144.220969","244.3.160.239","244.3.160.204","TCP","8080","47197","64","0.000071000","1","144.220969000","Not set","Set","6357","8080  >  47197 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626471","144.221163","244.3.160.204","244.3.160.239","TCP","47198","80","64","0.000194000","0","144.221163000","Set","Not set","6358","47198  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626472","144.221256","244.3.160.239","244.3.160.204","TCP","80","47198","64","0.000093000","0","144.221256000","Set","Set","6358","80  >  47198 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"626764","144.316202","244.3.160.204","244.3.160.239","TCP","47196","443","64","0.000270000","1","144.316202000","Not set","Set","6356","47196  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"626765","144.316324","244.3.160.204","244.3.160.239","TCP","47196","443","64","0.000122000","1","144.316324000","Not set","Set","6356","47196  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"626766","144.316432","244.3.160.239","244.3.160.204","TCP","443","47196","64","0.000108000","1","144.316432000","Not set","Set","6356","443  >  47196 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"626769","144.317877","244.3.160.204","244.3.160.239","TCP","47198","80","64","0.000163000","1","144.317877000","Not set","Set","6358","47198  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"626770","144.318025","244.3.160.204","244.3.160.239","TCP","47198","80","64","0.000148000","1","144.318025000","Not set","Set","6358","47198  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"626771","144.318096","244.3.160.239","244.3.160.204","TCP","80","47198","64","0.000071000","1","144.318096000","Not set","Set","6358","80  >  47198 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"626775","144.318520","244.3.160.239","244.3.160.204","TCP","80","47198","64","0.000037000","1","144.318520000","Not set","Set","6358","80  >  47198 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"626798","144.322919","244.3.160.239","244.3.160.204","TCP","443","47196","64","0.000315000","1","144.322919000","Not set","Set","6356","443  >  47196 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"627033","144.380336","244.3.160.204","244.3.160.239","TCP","47198","80","64","0.002702000","2","144.380336000","Not set","Set","6358","47198  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"627048","144.384579","244.3.160.204","244.3.160.239","TCP","47196","443","64","0.000094000","2","144.384579000","Not set","Set","6356","47196  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"633264","146.221729","244.3.160.204","244.3.160.239","TCP","47527","443","64","0.000239000","0","146.221729000","Set","Not set","6394","47527  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"633265","146.221827","244.3.160.239","244.3.160.204","TCP","443","47527","64","0.000098000","0","146.221827000","Set","Set","6394","443  >  47527 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"633267","146.221993","244.3.160.204","244.3.160.239","TCP","47528","8080","64","0.000028000","0","146.221993000","Set","Not set","6395","47528  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"633268","146.222065","244.3.160.239","244.3.160.204","TCP","8080","47528","64","0.000072000","1","146.222065000","Not set","Set","6395","8080  >  47528 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"633272","146.222265","244.3.160.204","244.3.160.239","TCP","47529","80","64","0.000005000","0","146.222265000","Set","Not set","6396","47529  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"633273","146.222356","244.3.160.239","244.3.160.204","TCP","80","47529","64","0.000091000","0","146.222356000","Set","Set","6396","80  >  47529 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"633605","146.319216","244.3.160.204","244.3.160.239","TCP","47527","443","64","0.000292000","1","146.319216000","Not set","Set","6394","47527  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"633606","146.319329","244.3.160.204","244.3.160.239","TCP","47527","443","64","0.000113000","1","146.319329000","Not set","Set","6394","47527  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"633607","146.319435","244.3.160.239","244.3.160.204","TCP","443","47527","64","0.000106000","1","146.319435000","Not set","Set","6394","443  >  47527 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"633618","146.320874","244.3.160.204","244.3.160.239","TCP","47529","80","64","0.000364000","1","146.320874000","Not set","Set","6396","47529  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"633620","146.320997","244.3.160.204","244.3.160.239","TCP","47529","80","64","0.000119000","1","146.320997000","Not set","Set","6396","47529  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"633621","146.321093","244.3.160.239","244.3.160.204","TCP","80","47529","64","0.000096000","1","146.321093000","Not set","Set","6396","80  >  47529 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
