"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"269001","62.302557","244.3.160.204","244.3.160.254","TCP","33485","4000","64","0.000139000","1","62.302557000","Not set","Set","3134","33485  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"269002","62.302625","244.3.160.254","244.3.160.204","TCP","4000","33485","64","0.000068000","1","62.302625000","Not set","Set","3134","4000  >  33485 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"269003","62.302997","244.3.160.254","244.3.160.204","TCP","4000","33485","64","0.000372000","1","62.302997000","Not set","Set","3134","4000  >  33485 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"269285","62.373592","244.3.160.204","244.3.160.254","TCP","33485","4000","64","0.000201000","2","62.373592000","Not set","Set","3134","33485  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"273877","64.203535","244.3.160.204","244.3.160.254","TCP","33822","443","64","0.000200000","0","64.203535000","Set","Not set","3199","33822  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"273878","64.203638","244.3.160.254","244.3.160.204","TCP","443","33822","64","0.000103000","0","64.203638000","Set","Set","3199","443  >  33822 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"273879","64.203788","244.3.160.204","244.3.160.254","TCP","33823","80","64","0.000150000","0","64.203788000","Set","Not set","3200","33823  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"273880","64.203905","244.3.160.254","244.3.160.204","TCP","80","33823","64","0.000117000","0","64.203905000","Set","Set","3200","80  >  33823 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"273882","64.204075","244.3.160.204","244.3.160.254","TCP","33824","2784","64","0.000114000","0","64.204075000","Set","Not set","3201","33824  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"273884","64.204214","244.3.160.254","244.3.160.204","TCP","2784","33824","64","0.000005000","1","64.204214000","Not set","Set","3201","2784  >  33824 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"273886","64.204352","244.3.160.204","244.3.160.254","TCP","33825","2785","64","0.000005000","0","64.204352000","Set","Not set","3202","33825  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"273887","64.204416","244.3.160.254","244.3.160.204","TCP","2785","33825","64","0.000064000","1","64.204416000","Not set","Set","3202","2785  >  33825 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"273889","64.204570","244.3.160.204","244.3.160.254","TCP","33826","4000","64","0.000054000","0","64.204570000","Set","Not set","3203","33826  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"273890","64.204668","244.3.160.254","244.3.160.204","TCP","4000","33826","64","0.000098000","0","64.204668000","Set","Set","3203","4000  >  33826 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"273891","64.204818","244.3.160.204","244.3.160.254","TCP","33827","4001","64","0.000150000","0","64.204818000","Set","Not set","3204","33827  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"273892","64.204888","244.3.160.254","244.3.160.204","TCP","4001","33827","64","0.000070000","1","64.204888000","Not set","Set","3204","4001  >  33827 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"274118","64.299351","244.3.160.204","244.3.160.254","TCP","33822","443","64","0.001111000","1","64.299351000","Not set","Set","3199","33822  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"274119","64.299476","244.3.160.204","244.3.160.254","TCP","33822","443","64","0.000125000","1","64.299476000","Not set","Set","3199","33822  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"274120","64.299591","244.3.160.254","244.3.160.204","TCP","443","33822","64","0.000115000","1","64.299591000","Not set","Set","3199","443  >  33822 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"274127","64.300493","244.3.160.254","244.3.160.204","TCP","443","33822","64","0.000470000","1","64.300493000","Not set","Set","3199","443  >  33822 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"274128","64.300534","244.3.160.204","244.3.160.254","TCP","33823","80","64","0.000041000","1","64.300534000","Not set","Set","3200","33823  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"274129","64.300597","244.3.160.204","244.3.160.254","TCP","33823","80","64","0.000063000","1","64.300597000","Not set","Set","3200","33823  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"274130","64.300668","244.3.160.254","244.3.160.204","TCP","80","33823","64","0.000071000","1","64.300668000","Not set","Set","3200","80  >  33823 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"274131","64.300941","244.3.160.254","244.3.160.204","TCP","80","33823","64","0.000273000","1","64.300941000","Not set","Set","3200","80  >  33823 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"274146","64.302868","244.3.160.204","244.3.160.254","TCP","33826","4000","64","0.000640000","1","64.302868000","Not set","Set","3203","33826  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"274147","64.302993","244.3.160.204","244.3.160.254","TCP","33826","4000","64","0.000125000","1","64.302993000","Not set","Set","3203","33826  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"274148","64.303094","244.3.160.254","244.3.160.204","TCP","4000","33826","64","0.000101000","1","64.303094000","Not set","Set","3203","4000  >  33826 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"274149","64.303337","244.3.160.254","244.3.160.204","TCP","4000","33826","64","0.000243000","1","64.303337000","Not set","Set","3203","4000  >  33826 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"274359","64.370968","244.3.160.204","244.3.160.254","TCP","33822","443","64","0.006574000","2","64.370968000","Not set","Set","3199","33822  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"274369","64.371872","244.3.160.204","244.3.160.254","TCP","33823","80","64","0.000045000","2","64.371872000","Not set","Set","3200","33823  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"274410","64.374619","244.3.160.204","244.3.160.254","TCP","33826","4000","64","0.000231000","2","64.374619000","Not set","Set","3203","33826  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"280559","66.209746","244.3.160.204","244.3.160.254","TCP","34153","4002","64","0.000004000","0","66.209746000","Set","Not set","3308","34153  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"280561","66.209821","244.3.160.254","244.3.160.204","TCP","4002","34153","64","0.000005000","1","66.209821000","Not set","Set","3308","4002  >  34153 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"280576","66.210040","244.3.160.204","244.3.160.254","TCP","34154","2048","64","0.000003000","0","66.210040000","Set","Not set","3309","34154  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"280579","66.210115","244.3.160.254","244.3.160.204","TCP","2048","34154","64","0.000066000","1","66.210115000","Not set","Set","3309","2048  >  34154 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"280590","66.210426","244.3.160.204","244.3.160.254","TCP","34155","443","64","0.000004000","0","66.210426000","Set","Not set","3310","34155  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"280594","66.210486","244.3.160.254","244.3.160.204","TCP","443","34155","64","0.000026000","0","66.210486000","Set","Set","3310","443  >  34155 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"280602","66.210705","244.3.160.204","244.3.160.254","TCP","34156","80","64","0.000004000","0","66.210705000","Set","Not set","3311","34156  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"280603","66.210807","244.3.160.254","244.3.160.204","TCP","80","34156","64","0.000102000","0","66.210807000","Set","Set","3311","80  >  34156 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"280610","66.211026","244.3.160.204","244.3.160.254","TCP","34157","2784","64","0.000082000","0","66.211026000","Set","Not set","3312","34157  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"280611","66.211102","244.3.160.254","244.3.160.204","TCP","2784","34157","64","0.000076000","1","66.211102000","Not set","Set","3312","2784  >  34157 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"280621","66.211385","244.3.160.204","244.3.160.254","TCP","34158","2785","64","0.000004000","0","66.211385000","Set","Not set","3313","34158  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"280625","66.211440","244.3.160.254","244.3.160.204","TCP","2785","34158","64","0.000043000","1","66.211440000","Not set","Set","3313","2785  >  34158 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"281466","66.314039","244.3.160.204","244.3.160.254","TCP","34155","443","64","0.001747000","1","66.314039000","Not set","Set","3310","34155  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"281467","66.314200","244.3.160.204","244.3.160.254","TCP","34155","443","64","0.000161000","1","66.314200000","Not set","Set","3310","34155  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"281468","66.314284","244.3.160.254","244.3.160.204","TCP","443","34155","64","0.000084000","1","66.314284000","Not set","Set","3310","443  >  34155 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"281471","66.315077","244.3.160.254","244.3.160.204","TCP","443","34155","64","0.000606000","1","66.315077000","Not set","Set","3310","443  >  34155 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"281472","66.315187","244.3.160.204","244.3.160.254","TCP","34156","80","64","0.000110000","1","66.315187000","Not set","Set","3311","34156  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"281473","66.315291","244.3.160.204","244.3.160.254","TCP","34156","80","64","0.000104000","1","66.315291000","Not set","Set","3311","34156  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"281475","66.315397","244.3.160.254","244.3.160.204","TCP","80","34156","64","0.000087000","1","66.315397000","Not set","Set","3311","80  >  34156 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"281477","66.315590","244.3.160.254","244.3.160.204","TCP","80","34156","64","0.000126000","1","66.315590000","Not set","Set","3311","80  >  34156 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"281831","66.387198","244.3.160.204","244.3.160.254","TCP","34155","443","64","0.000991000","2","66.387198000","Not set","Set","3310","34155  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"281833","66.388311","244.3.160.204","244.3.160.254","TCP","34156","80","64","0.000005000","2","66.388311000","Not set","Set","3311","34156  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"288507","68.204661","244.3.160.204","244.3.160.254","TCP","34487","4000","64","0.000203000","0","68.204661000","Set","Not set","3438","34487  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"288508","68.204762","244.3.160.254","244.3.160.204","TCP","4000","34487","64","0.000101000","0","68.204762000","Set","Set","3438","4000  >  34487 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"288509","68.204913","244.3.160.204","244.3.160.254","TCP","34488","4001","64","0.000151000","0","68.204913000","Set","Not set","3439","34488  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"288510","68.204984","244.3.160.254","244.3.160.204","TCP","4001","34488","64","0.000071000","1","68.204984000","Not set","Set","3439","4001  >  34488 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"288511","68.205216","244.3.160.204","244.3.160.254","TCP","34489","4002","64","0.000232000","0","68.205216000","Set","Not set","3440","34489  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"288512","68.205284","244.3.160.254","244.3.160.204","TCP","4002","34489","64","0.000068000","1","68.205284000","Not set","Set","3440","4002  >  34489 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"288513","68.205519","244.3.160.204","244.3.160.254","TCP","34490","2048","64","0.000235000","0","68.205519000","Set","Not set","3441","34490  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"288514","68.205588","244.3.160.254","244.3.160.204","TCP","2048","34490","64","0.000069000","1","68.205588000","Not set","Set","3441","2048  >  34490 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"288515","68.205758","244.3.160.204","244.3.160.254","TCP","34491","443","64","0.000170000","0","68.205758000","Set","Not set","3442","34491  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"288516","68.205855","244.3.160.254","244.3.160.204","TCP","443","34491","64","0.000097000","0","68.205855000","Set","Set","3442","443  >  34491 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"288517","68.206020","244.3.160.204","244.3.160.254","TCP","34492","80","64","0.000165000","0","68.206020000","Set","Not set","3443","34492  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"288518","68.206120","244.3.160.254","244.3.160.204","TCP","80","34492","64","0.000100000","0","68.206120000","Set","Set","3443","80  >  34492 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"288759","68.304672","244.3.160.204","244.3.160.254","TCP","34487","4000","64","0.000643000","1","68.304672000","Not set","Set","3438","34487  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"288760","68.304901","244.3.160.204","244.3.160.254","TCP","34487","4000","64","0.000229000","1","68.304901000","Not set","Set","3438","34487  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"288761","68.304983","244.3.160.254","244.3.160.204","TCP","4000","34487","64","0.000082000","1","68.304983000","Not set","Set","3438","4000  >  34487 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"288762","68.305129","244.3.160.254","244.3.160.204","TCP","4000","34487","64","0.000146000","1","68.305129000","Not set","Set","3438","4000  >  34487 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"288768","68.307607","244.3.160.204","244.3.160.254","TCP","34491","443","64","0.000431000","1","68.307607000","Not set","Set","3442","34491  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"288769","68.307762","244.3.160.204","244.3.160.254","TCP","34491","443","64","0.000155000","1","68.307762000","Not set","Set","3442","34491  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"288770","68.307835","244.3.160.254","244.3.160.204","TCP","443","34491","64","0.000073000","1","68.307835000","Not set","Set","3442","443  >  34491 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"288771","68.308624","244.3.160.254","244.3.160.204","TCP","443","34491","64","0.000789000","1","68.308624000","Not set","Set","3442","443  >  34491 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"288772","68.308849","244.3.160.204","244.3.160.254","TCP","34492","80","64","0.000225000","1","68.308849000","Not set","Set","3443","34492  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"288773","68.308989","244.3.160.204","244.3.160.254","TCP","34492","80","64","0.000140000","1","68.308989000","Not set","Set","3443","34492  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"288774","68.309057","244.3.160.254","244.3.160.204","TCP","80","34492","64","0.000068000","1","68.309057000","Not set","Set","3443","80  >  34492 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"288775","68.309244","244.3.160.254","244.3.160.204","TCP","80","34492","64","0.000187000","1","68.309244000","Not set","Set","3443","80  >  34492 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"288924","68.379714","244.3.160.204","244.3.160.254","TCP","34487","4000","64","0.000279000","2","68.379714000","Not set","Set","3438","34487  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"288931","68.382365","244.3.160.204","244.3.160.254","TCP","34491","443","64","0.001772000","2","68.382365000","Not set","Set","3442","34491  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"288932","68.383495","244.3.160.204","244.3.160.254","TCP","34492","80","64","0.001130000","2","68.383495000","Not set","Set","3443","34492  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"293346","70.204294","244.3.160.204","244.3.160.254","TCP","34823","2784","64","0.000165000","0","70.204294000","Set","Not set","3508","34823  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"293347","70.204363","244.3.160.254","244.3.160.204","TCP","2784","34823","64","0.000069000","1","70.204363000","Not set","Set","3508","2784  >  34823 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"293348","70.204566","244.3.160.204","244.3.160.254","TCP","34824","2785","64","0.000203000","0","70.204566000","Set","Not set","3509","34824  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"293349","70.204633","244.3.160.254","244.3.160.204","TCP","2785","34824","64","0.000067000","1","70.204633000","Not set","Set","3509","2785  >  34824 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"293354","70.204843","244.3.160.204","244.3.160.254","TCP","34825","4000","64","0.000005000","0","70.204843000","Set","Not set","3510","34825  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"293356","70.205122","244.3.160.204","244.3.160.254","TCP","34826","4001","64","0.000005000","0","70.205122000","Set","Not set","3511","34826  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"293357","70.205243","244.3.160.254","244.3.160.204","TCP","4000","34825","64","0.000121000","0","70.205243000","Set","Set","3510","4000  >  34825 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"293358","70.205329","244.3.160.254","244.3.160.204","TCP","4001","34826","64","0.000086000","1","70.205329000","Not set","Set","3511","4001  >  34826 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"293359","70.205379","244.3.160.204","244.3.160.254","TCP","34827","4002","64","0.000050000","0","70.205379000","Set","Not set","3512","34827  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"293360","70.205449","244.3.160.254","244.3.160.204","TCP","4002","34827","64","0.000070000","1","70.205449000","Not set","Set","3512","4002  >  34827 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"293361","70.205665","244.3.160.204","244.3.160.254","TCP","34828","2048","64","0.000216000","0","70.205665000","Set","Not set","3513","34828  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"293362","70.205733","244.3.160.254","244.3.160.204","TCP","2048","34828","64","0.000068000","1","70.205733000","Not set","Set","3513","2048  >  34828 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"293787","70.300592","244.3.160.204","244.3.160.254","TCP","34825","4000","64","0.000005000","1","70.300592000","Not set","Set","3510","34825  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"293789","70.300712","244.3.160.204","244.3.160.254","TCP","34825","4000","64","0.000055000","1","70.300712000","Not set","Set","3510","34825  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"293790","70.300781","244.3.160.254","244.3.160.204","TCP","4000","34825","64","0.000069000","1","70.300781000","Not set","Set","3510","4000  >  34825 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"293791","70.301119","244.3.160.254","244.3.160.204","TCP","4000","34825","64","0.000338000","1","70.301119000","Not set","Set","3510","4000  >  34825 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"294024","70.369233","244.3.160.204","244.3.160.254","TCP","34825","4000","64","0.000091000","2","70.369233000","Not set","Set","3510","34825  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"299288","72.204715","244.3.160.204","244.3.160.254","TCP","35154","443","64","0.000242000","0","72.204715000","Set","Not set","3558","35154  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"299289","72.204814","244.3.160.254","244.3.160.204","TCP","443","35154","64","0.000099000","0","72.204814000","Set","Set","3558","443  >  35154 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"299290","72.204973","244.3.160.204","244.3.160.254","TCP","35155","80","64","0.000159000","0","72.204973000","Set","Not set","3559","35155  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"299291","72.205076","244.3.160.254","244.3.160.204","TCP","80","35155","64","0.000103000","0","72.205076000","Set","Set","3559","80  >  35155 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
