"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"181695","36.419037","244.3.160.204","244.3.160.89","TCP","29138","443","64","0.001486000","50","36.419037000","Not set","Set","1885","29138  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"187352","38.197364","244.3.160.204","244.3.160.89","TCP","29468","2785","64","0.004785000","0","38.197364000","Set","Not set","1955","29468  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"187353","38.197452","244.3.160.89","244.3.160.204","TCP","2785","29468","64","0.000088000","1","38.197452000","Not set","Set","1955","2785  >  29468 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"187354","38.197609","244.3.160.204","244.3.160.89","TCP","29469","4000","64","0.000157000","0","38.197609000","Set","Not set","1956","29469  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"187355","38.197684","244.3.160.89","244.3.160.204","TCP","4000","29469","64","0.000075000","1","38.197684000","Not set","Set","1956","4000  >  29469 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"187356","38.197880","244.3.160.204","244.3.160.89","TCP","29470","4001","64","0.000196000","0","38.197880000","Set","Not set","1957","29470  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"187357","38.197951","244.3.160.89","244.3.160.204","TCP","4001","29470","64","0.000071000","1","38.197951000","Not set","Set","1957","4001  >  29470 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"187358","38.198128","244.3.160.204","244.3.160.89","TCP","29471","4002","64","0.000177000","0","38.198128000","Set","Not set","1958","29471  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"187359","38.198196","244.3.160.89","244.3.160.204","TCP","4002","29471","64","0.000068000","1","38.198196000","Not set","Set","1958","4002  >  29471 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"187360","38.198374","244.3.160.204","244.3.160.89","TCP","29472","2048","64","0.000178000","0","38.198374000","Set","Not set","1959","29472  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"187361","38.198444","244.3.160.89","244.3.160.204","TCP","2048","29472","64","0.000070000","1","38.198444000","Not set","Set","1959","2048  >  29472 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"187362","38.198622","244.3.160.204","244.3.160.89","TCP","29473","80","64","0.000178000","0","38.198622000","Set","Not set","1960","29473  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"187363","38.198725","244.3.160.89","244.3.160.204","TCP","80","29473","64","0.000103000","0","38.198725000","Set","Set","1960","80  >  29473 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"187870","38.297433","244.3.160.204","244.3.160.89","TCP","29473","80","64","0.000892000","1","38.297433000","Not set","Set","1960","29473  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"187871","38.297548","244.3.160.204","244.3.160.89","TCP","29473","80","64","0.000115000","1","38.297548000","Not set","Set","1960","29473  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"187872","38.297622","244.3.160.89","244.3.160.204","TCP","80","29473","64","0.000074000","1","38.297622000","Not set","Set","1960","80  >  29473 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"187873","38.297949","244.3.160.89","244.3.160.204","TCP","80","29473","64","0.000327000","1","38.297949000","Not set","Set","1960","80  >  29473 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"188065","38.372422","244.3.160.204","244.3.160.89","TCP","29473","80","64","0.000102000","2","38.372422000","Not set","Set","1960","29473  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"196856","40.198265","244.3.160.204","244.3.160.89","TCP","29804","443","64","0.000031000","0","40.198265000","Set","Not set","2041","29804  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"196858","40.198384","244.3.160.89","244.3.160.204","TCP","443","29804","64","0.000028000","0","40.198384000","Set","Set","2041","443  >  29804 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"196860","40.198522","244.3.160.204","244.3.160.89","TCP","29805","2784","64","0.000023000","0","40.198522000","Set","Not set","2042","29805  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"196862","40.198667","244.3.160.89","244.3.160.204","TCP","2784","29805","64","0.000004000","1","40.198667000","Not set","Set","2042","2784  >  29805 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"196863","40.198763","244.3.160.204","244.3.160.89","TCP","29806","2785","64","0.000096000","0","40.198763000","Set","Not set","2043","29806  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"196864","40.198834","244.3.160.89","244.3.160.204","TCP","2785","29806","64","0.000071000","1","40.198834000","Not set","Set","2043","2785  >  29806 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"196867","40.199039","244.3.160.204","244.3.160.89","TCP","29807","4000","64","0.000033000","0","40.199039000","Set","Not set","2044","29807  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"196868","40.199109","244.3.160.89","244.3.160.204","TCP","4000","29807","64","0.000070000","1","40.199109000","Not set","Set","2044","4000  >  29807 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"196869","40.199324","244.3.160.204","244.3.160.89","TCP","29808","4001","64","0.000215000","0","40.199324000","Set","Not set","2045","29808  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"196870","40.199393","244.3.160.89","244.3.160.204","TCP","4001","29808","64","0.000069000","1","40.199393000","Not set","Set","2045","4001  >  29808 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"196872","40.199555","244.3.160.204","244.3.160.89","TCP","29809","4002","64","0.000087000","0","40.199555000","Set","Not set","2046","29809  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"196873","40.199622","244.3.160.89","244.3.160.204","TCP","4002","29809","64","0.000067000","1","40.199622000","Not set","Set","2046","4002  >  29809 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"197344","40.293166","244.3.160.204","244.3.160.89","SSL","29804","443","106","0.001151000","1","40.293166000","Not set","Set","2041","Continuation Data"
"197345","40.293265","244.3.160.89","244.3.160.204","TCP","443","29804","64","0.000099000","1","40.293265000","Not set","Set","2041","443  >  29804 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"197402","40.306499","244.3.160.89","244.3.160.204","SSL","443","29804","1518","0.000160000","1","40.306499000","Not set","Set","2041","Continuation Data"
"197403","40.306626","244.3.160.89","244.3.160.204","SSL","443","29804","1518","0.000127000","1461","40.306626000","Not set","Set","2041","Continuation Data"
"197404","40.306631","244.3.160.89","244.3.160.204","SSL","443","29804","123","0.000005000","2921","40.306631000","Not set","Set","2041","Continuation Data"
"197763","40.377568","244.3.160.204","244.3.160.89","TCP","29804","443","64","0.000004000","49","40.377568000","Not set","Set","2041","29804  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"197766","40.377825","244.3.160.89","244.3.160.204","TCP","443","29804","64","0.000080000","2986","40.377825000","Not set","Set","2041","443  >  29804 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"197767","40.377879","244.3.160.204","244.3.160.89","TCP","29804","443","64","0.000054000","49","40.377879000","Not set","Set","2041","[TCP Out-Of-Order] 29804  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"197768","40.377951","244.3.160.89","244.3.160.204","TCP","443","29804","64","0.000072000","2986","40.377951000","Not set","Set","2041","[TCP Dup ACK 197766#1] 443  >  29804 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"197769","40.378093","244.3.160.89","244.3.160.204","TCP","443","29804","64","0.000142000","2986","40.378093000","Not set","Set","2041","443  >  29804 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"197868","40.412429","244.3.160.204","244.3.160.89","TCP","29804","443","64","0.000213000","50","40.412429000","Not set","Set","2041","29804  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"203991","42.198113","244.3.160.204","244.3.160.89","TCP","30135","2048","64","0.005124000","0","42.198113000","Set","Not set","2103","30135  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"203992","42.198210","244.3.160.89","244.3.160.204","TCP","2048","30135","64","0.000097000","1","42.198210000","Not set","Set","2103","2048  >  30135 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"203993","42.198390","244.3.160.204","244.3.160.89","TCP","30136","80","64","0.000180000","0","42.198390000","Set","Not set","2104","30136  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"203994","42.198497","244.3.160.89","244.3.160.204","TCP","80","30136","64","0.000107000","0","42.198497000","Set","Set","2104","80  >  30136 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"203995","42.198629","244.3.160.204","244.3.160.89","TCP","30137","443","64","0.000132000","0","42.198629000","Set","Not set","2105","30137  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"203996","42.198735","244.3.160.89","244.3.160.204","TCP","443","30137","64","0.000106000","0","42.198735000","Set","Set","2105","443  >  30137 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"203997","42.198878","244.3.160.204","244.3.160.89","TCP","30138","2784","64","0.000143000","0","42.198878000","Set","Not set","2106","30138  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"203998","42.198950","244.3.160.89","244.3.160.204","TCP","2784","30138","64","0.000072000","1","42.198950000","Not set","Set","2106","2784  >  30138 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"203999","42.199155","244.3.160.204","244.3.160.89","TCP","30139","2785","64","0.000205000","0","42.199155000","Set","Not set","2107","30139  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"204000","42.199224","244.3.160.89","244.3.160.204","TCP","2785","30139","64","0.000069000","1","42.199224000","Not set","Set","2107","2785  >  30139 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"204001","42.199411","244.3.160.204","244.3.160.89","TCP","30140","4000","64","0.000187000","0","42.199411000","Set","Not set","2108","30140  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"204002","42.199480","244.3.160.89","244.3.160.204","TCP","4000","30140","64","0.000069000","1","42.199480000","Not set","Set","2108","4000  >  30140 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"204327","42.294248","244.3.160.204","244.3.160.89","TCP","30136","80","64","0.002331000","1","42.294248000","Not set","Set","2104","30136  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"204328","42.294387","244.3.160.204","244.3.160.89","TCP","30136","80","64","0.000139000","1","42.294387000","Not set","Set","2104","30136  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"204329","42.294459","244.3.160.89","244.3.160.204","TCP","80","30136","64","0.000072000","1","42.294459000","Not set","Set","2104","80  >  30136 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"204330","42.294844","244.3.160.89","244.3.160.204","TCP","80","30136","64","0.000385000","1","42.294844000","Not set","Set","2104","80  >  30136 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"204332","42.295485","244.3.160.204","244.3.160.89","SSL","30137","443","106","0.000069000","1","42.295485000","Not set","Set","2105","Continuation Data"
"204333","42.295584","244.3.160.89","244.3.160.204","TCP","443","30137","64","0.000099000","1","42.295584000","Not set","Set","2105","443  >  30137 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"204382","42.308677","244.3.160.89","244.3.160.204","SSL","443","30137","1518","0.000463000","1","42.308677000","Not set","Set","2105","Continuation Data"
"204384","42.308800","244.3.160.89","244.3.160.204","SSL","443","30137","1518","0.000081000","1461","42.308800000","Not set","Set","2105","Continuation Data"
"204385","42.308806","244.3.160.89","244.3.160.204","SSL","443","30137","123","0.000006000","2921","42.308806000","Not set","Set","2105","Continuation Data"
"204599","42.369409","244.3.160.204","244.3.160.89","TCP","30136","80","64","0.000046000","2","42.369409000","Not set","Set","2104","30136  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"204627","42.382114","244.3.160.204","244.3.160.89","TCP","30137","443","64","0.001595000","49","42.382114000","Not set","Set","2105","30137  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"204628","42.382183","244.3.160.89","244.3.160.204","TCP","443","30137","64","0.000069000","2986","42.382183000","Not set","Set","2105","443  >  30137 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"204629","42.382361","244.3.160.89","244.3.160.204","TCP","443","30137","64","0.000178000","2986","42.382361000","Not set","Set","2105","443  >  30137 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"204633","42.382861","244.3.160.204","244.3.160.89","TCP","30137","443","64","0.000092000","49","42.382861000","Not set","Set","2105","[TCP Out-Of-Order] 30137  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"204634","42.382946","244.3.160.89","244.3.160.204","TCP","443","30137","64","0.000085000","2987","42.382946000","Not set","Set","2105","[TCP Dup ACK 204628#1] 443  >  30137 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"204770","42.422204","244.3.160.204","244.3.160.89","TCP","30137","443","64","0.003037000","50","42.422204000","Not set","Set","2105","30137  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"210967","44.198262","244.3.160.204","244.3.160.89","TCP","30474","4001","64","0.000442000","0","44.198262000","Set","Not set","2176","30474  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"210968","44.198344","244.3.160.89","244.3.160.204","TCP","4001","30474","64","0.000082000","1","44.198344000","Not set","Set","2176","4001  >  30474 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"210969","44.198532","244.3.160.204","244.3.160.89","TCP","30475","4002","64","0.000188000","0","44.198532000","Set","Not set","2177","30475  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"210970","44.198604","244.3.160.89","244.3.160.204","TCP","4002","30475","64","0.000072000","1","44.198604000","Not set","Set","2177","4002  >  30475 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"210972","44.198843","244.3.160.204","244.3.160.89","TCP","30476","2048","64","0.000051000","0","44.198843000","Set","Not set","2178","30476  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"210973","44.198906","244.3.160.89","244.3.160.204","TCP","2048","30476","64","0.000063000","1","44.198906000","Not set","Set","2178","2048  >  30476 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"210974","44.199024","244.3.160.204","244.3.160.89","TCP","30477","80","64","0.000118000","0","44.199024000","Set","Not set","2179","30477  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"210975","44.199127","244.3.160.89","244.3.160.204","TCP","80","30477","64","0.000103000","0","44.199127000","Set","Set","2179","80  >  30477 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"210976","44.199262","244.3.160.204","244.3.160.89","TCP","30478","443","64","0.000135000","0","44.199262000","Set","Not set","2180","30478  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"210977","44.199366","244.3.160.89","244.3.160.204","TCP","443","30478","64","0.000104000","0","44.199366000","Set","Set","2180","443  >  30478 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"210978","44.199539","244.3.160.204","244.3.160.89","TCP","30479","2784","64","0.000173000","0","44.199539000","Set","Not set","2181","30479  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"210979","44.199609","244.3.160.89","244.3.160.204","TCP","2784","30479","64","0.000070000","1","44.199609000","Not set","Set","2181","2784  >  30479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"211427","44.295040","244.3.160.204","244.3.160.89","TCP","30477","80","64","0.000564000","1","44.295040000","Not set","Set","2179","30477  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"211428","44.295204","244.3.160.204","244.3.160.89","TCP","30477","80","64","0.000164000","1","44.295204000","Not set","Set","2179","30477  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"211429","44.295359","244.3.160.89","244.3.160.204","TCP","80","30477","64","0.000155000","1","44.295359000","Not set","Set","2179","80  >  30477 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"211430","44.295622","244.3.160.89","244.3.160.204","TCP","80","30477","64","0.000263000","1","44.295622000","Not set","Set","2179","80  >  30477 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"211432","44.295882","244.3.160.204","244.3.160.89","SSL","30478","443","106","0.000143000","1","44.295882000","Not set","Set","2180","Continuation Data"
"211433","44.295971","244.3.160.89","244.3.160.204","TCP","443","30478","64","0.000089000","1","44.295971000","Not set","Set","2180","443  >  30478 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"211498","44.308689","244.3.160.89","244.3.160.204","SSL","443","30478","1518","0.000759000","1","44.308689000","Not set","Set","2180","Continuation Data"
"211499","44.308814","244.3.160.89","244.3.160.204","SSL","443","30478","1518","0.000125000","1461","44.308814000","Not set","Set","2180","Continuation Data"
"211500","44.308818","244.3.160.89","244.3.160.204","SSL","443","30478","123","0.000004000","2921","44.308818000","Not set","Set","2180","Continuation Data"
"211943","44.368762","244.3.160.204","244.3.160.89","TCP","30477","80","64","0.000258000","2","44.368762000","Not set","Set","2179","30477  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"212003","44.379861","244.3.160.204","244.3.160.89","TCP","30478","443","64","0.000187000","49","44.379861000","Not set","Set","2180","30478  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"212004","44.379934","244.3.160.89","244.3.160.204","TCP","443","30478","64","0.000073000","2986","44.379934000","Not set","Set","2180","443  >  30478 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"212005","44.380171","244.3.160.89","244.3.160.204","TCP","443","30478","64","0.000237000","2986","44.380171000","Not set","Set","2180","443  >  30478 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"212006","44.380482","244.3.160.204","244.3.160.89","TCP","30478","443","64","0.000311000","49","44.380482000","Not set","Set","2180","[TCP Out-Of-Order] 30478  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"212007","44.380568","244.3.160.89","244.3.160.204","TCP","443","30478","64","0.000086000","2987","44.380568000","Not set","Set","2180","[TCP Dup ACK 212004#1] 443  >  30478 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"212193","44.419359","244.3.160.204","244.3.160.89","TCP","30478","443","64","0.000005000","50","44.419359000","Not set","Set","2180","30478  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"217940","46.198884","244.3.160.204","244.3.160.89","TCP","30805","2785","64","0.000988000","0","46.198884000","Set","Not set","2317","30805  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"217941","46.198977","244.3.160.89","244.3.160.204","TCP","2785","30805","64","0.000093000","1","46.198977000","Not set","Set","2317","2785  >  30805 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"217942","46.199098","244.3.160.204","244.3.160.89","TCP","30806","4000","64","0.000121000","0","46.199098000","Set","Not set","2318","30806  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"217943","46.199171","244.3.160.89","244.3.160.204","TCP","4000","30806","64","0.000073000","1","46.199171000","Not set","Set","2318","4000  >  30806 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
